,Suburb,Address,Rooms,Type,Price,Method,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Lattitude,Longtitude,Regionname
1875,Chadstone,1/32 Kelly St,2,h,705000,S,13.6,2,1,1,842,115,-37.8859,145.0979,Southern Metropolitan
1876,Chadstone,4 Jacana Ct,4,h,1260000,S,13.6,4,2,2,500,277,-37.8845,145.1027,Southern Metropolitan
1877,Chadstone,15 Grandview Rd,3,h,1460000,S,13.6,3,1,1,705,115,-37.8746,145.1071,Southern Metropolitan
1878,Chadstone,23 Jacana St,3,h,1000000,SP,13.6,3,1,2,630,105,-37.8838,145.102,Southern Metropolitan
1879,Chadstone,2/2 Robert St,3,t,845000,S,13.6,3,2,1,177,111,-37.8824,145.1042,Southern Metropolitan
1880,Chadstone,2/19 Thurloo St,4,t,881000,S,13.6,3,2,1,188,137,-37.8781,145.0955,Southern Metropolitan
1881,Clifton Hill,60a Hodgkinson St,3,h,1270000,S,3.4,3,2,0,187,107,-37.7902,144.9894,Northern Metropolitan
1882,Clifton Hill,66 Noone St,2,h,780000,S,3.4,2,1,1,155,85,-37.7934,144.9922,Northern Metropolitan
1883,Clifton Hill,13 Caroline St,3,h,1060000,S,3.4,3,1,0,193,98,-37.7899,144.9984,Northern Metropolitan
1884,Clifton Hill,3/68 Noone St,3,t,930000,S,3.4,3,2,1,124,116,-37.7934,144.9923,Northern Metropolitan
1885,Clifton Hill,86 Hodgkinson St,2,h,1420000,S,3.4,2,1,0,180,107,-37.7898,144.9903,Northern Metropolitan
1886,Clifton Hill,119 Roseneath St,2,h,1075000,S,3.4,2,1,1,174,85,-37.7928,144.9987,Northern Metropolitan
1887,Clifton Hill,85 Roseneath St,2,h,1105000,S,3.4,2,1,1,185,84,-37.7927,144.9981,Northern Metropolitan
1888,Clifton Hill,413a Wellington St,2,h,1209000,S,3.4,2,1,1,140,97,-37.7919,144.9884,Northern Metropolitan
1889,Clifton Hill,32 Caroline St,4,h,3010000,S,3.4,4,3,2,382,250,-37.7897,144.9992,Northern Metropolitan
1890,Clifton Hill,17 Myrtle St,2,h,1435000,S,3.4,2,1,2,239,96,-37.7918,144.997,Northern Metropolitan
1891,Clifton Hill,12 Kiewa St,2,h,1417000,SP,3.4,2,1,0,197,107,-37.7924,145.0002,Northern Metropolitan
1892,Clifton Hill,40 Myrtle St,2,h,1290000,S,3.4,2,1,0,164,99,-37.7912,144.9967,Northern Metropolitan
1893,Clifton Hill,195 Gold St,3,h,1226000,S,3.4,3,2,0,0,107,-37.7917,144.9902,Northern Metropolitan
1894,Clifton Hill,3/30 Edmund St,2,u,495000,S,3.4,2,1,1,515,50,-37.7875,145.0049,Northern Metropolitan
1895,Clifton Hill,4/56 John St,1,u,325000,VB,3.4,1,1,1,0,107,-37.7873,144.9958,Northern Metropolitan
1896,Clifton Hill,11 Page St,3,h,1370000,S,3.4,3,2,1,176,135,-37.7921,144.9898,Northern Metropolitan
1897,Clifton Hill,36 Ogrady St,2,h,1620000,S,3.4,2,1,2,251,107,-37.787,144.9988,Northern Metropolitan
1898,Clifton Hill,69 Field St,3,h,1180000,SP,3.4,3,3,1,142,107,-37.7928,145.0021,Northern Metropolitan
1899,Clifton Hill,40 Spensley St,2,h,1405000,S,3.4,2,1,0,219,107,-37.7882,144.9984,Northern Metropolitan
1900,Clifton Hill,2A Council St,2,h,880000,VB,3.4,2,1,0,100,107,-37.7923,144.9858,Northern Metropolitan
1901,Clifton Hill,31 Fenwick St,2,h,1450000,VB,3.4,2,1,0,156,107,-37.7892,144.9999,Northern Metropolitan
1902,Clifton Hill,104 Noone St,2,h,856000,S,3.4,2,1,0,170,107,-37.7936,144.995,Northern Metropolitan
1903,Clifton Hill,7/37 Groom St,2,u,885500,S,3.4,2,2,2,0,136,-37.7937,144.9983,Northern Metropolitan
1904,Clifton Hill,49 Fenwick St,3,h,1680000,S,3.4,3,2,1,201,107,-37.7884,145,Northern Metropolitan
1905,Clifton Hill,1 John St,2,h,730000,S,3.4,2,1,1,103,107,-37.7898,144.9957,Northern Metropolitan
1906,Clifton Hill,18 Barries Pl,3,t,825000,SP,3.4,3,3,1,67,119,-37.7946,144.9989,Northern Metropolitan
1907,Clifton Hill,1/493 Hoddle St,2,u,533000,SP,3.4,2,1,1,0,107,-37.7931,144.9938,Northern Metropolitan
1908,Clifton Hill,20 Gordon St,2,h,1430000,S,3.4,2,1,0,151,107,-37.7912,144.9963,Northern Metropolitan
1909,Clifton Hill,1/1 Marshall Pl,4,h,1506000,S,3.4,4,2,0,162,169,-37.7885,144.9994,Northern Metropolitan
1910,Clifton Hill,48 Council St,3,h,1150000,VB,3.4,3,1,1,169,107,-37.7925,144.9877,Northern Metropolitan
1911,Clifton Hill,3 Hodgkinson St,3,h,1360000,S,3.4,3,1,0,118,118,-37.7921,144.9858,Northern Metropolitan
1912,Clifton Hill,53 John St,2,t,640000,VB,3.4,2,1,1,0,107,-37.7873,144.9961,Northern Metropolitan
1913,Coburg,29 Molesworth St,2,h,850000,SP,7.8,2,1,1,371,93,-37.735,144.9589,Northern Metropolitan
1914,Coburg,10 Shackell St,3,h,784000,S,7.8,2,1,1,286,110,-37.7427,144.952,Northern Metropolitan
1915,Coburg,37 Elizabeth St,3,h,680000,S,7.8,3,1,0,702,108,-37.7391,144.9812,Northern Metropolitan
1916,Coburg,38 Harding St,4,h,1221000,S,7.8,4,1,2,596,121,-37.7456,144.9696,Northern Metropolitan
1917,Coburg,1/58 Moore St,2,t,807000,S,7.8,2,2,1,0,176,-37.7546,144.9713,Northern Metropolitan
1918,Coburg,181 Munro St,3,h,790000,S,7.8,3,1,2,371,121,-37.7435,144.9507,Northern Metropolitan
1919,Coburg,43 Ohea St,4,h,955000,S,7.8,4,2,1,295,121,-37.7374,144.9617,Northern Metropolitan
1920,Coburg,8 Watchtower Rd,3,h,675000,PI,7.8,3,1,2,142,123,-37.7382,144.973,Northern Metropolitan
1921,Coburg,12 Hardwick St,3,h,1010000,S,7.8,3,2,1,278,278,-37.7494,144.9686,Northern Metropolitan
1922,Coburg,3 Mavis St,3,h,1202000,S,7.8,3,2,2,423,140,-37.7493,144.9559,Northern Metropolitan
1923,Coburg,243 Moreland Rd,3,h,1370000,S,7.8,3,1,1,233,180,-37.7549,144.9611,Northern Metropolitan
1924,Coburg,61 Murray Rd,2,h,550000,S,7.8,2,1,1,0,121,-37.7358,144.9801,Northern Metropolitan
1925,Coburg,45 Portland St,3,h,1000000,VB,7.8,3,2,3,370,110,-37.744,144.9501,Northern Metropolitan
1926,Coburg,6 Stawell St,3,h,935500,S,7.8,3,1,2,386,121,-37.7364,144.96,Northern Metropolitan
1927,Coburg,35 The Grove,8,u,2250000,PI,7.8,4,2,4,983,121,-37.7517,144.9699,Northern Metropolitan
1928,Coburg,171 Moreland Rd,4,h,145000,PI,7.8,3,1,1,536,164,-37.7555,144.9658,Northern Metropolitan
1929,Coburg,191 Ohea St,4,h,905000,S,7.8,3,2,1,439,121,-37.7363,144.9507,Northern Metropolitan
1930,Coburg,33 Wellington St,3,h,860000,S,7.8,3,1,1,283,109,-37.7416,144.9582,Northern Metropolitan
1931,Coburg,16 Linda St,2,h,953000,S,7.8,2,1,1,170,101,-37.7508,144.9608,Northern Metropolitan
1932,Coburg,6 Shackell St,2,h,735000,SP,7.8,2,1,1,280,93,-37.7429,144.952,Northern Metropolitan
1933,Coburg,15/1 Manna Gum Ct,3,t,550000,PI,7.8,3,2,2,0,168,-37.7372,144.9764,Northern Metropolitan
1934,Coburg,56 Rose St,3,h,1100000,VB,7.8,3,1,1,576,121,-37.7432,144.9474,Northern Metropolitan
1935,Coburg,27 Higinbotham St,3,h,947000,S,7.8,3,1,1,372,125,-37.735,144.9581,Northern Metropolitan
1936,Coburg,2/6 McKay St,2,u,500000,SP,7.8,2,1,1,0,74,-37.7405,144.9644,Northern Metropolitan
1937,Coburg,2/58 Moore St,3,t,865000,S,7.8,3,2,2,263,121,-37.7546,144.9713,Northern Metropolitan
1938,Coburg,7/13 Clarendon St,2,u,466000,S,7.8,2,1,1,0,62,-37.7527,144.9522,Northern Metropolitan
1939,Coburg,3/58 Moore St,3,t,740000,VB,7.8,3,2,1,255,164,-37.7546,144.9713,Northern Metropolitan
1940,Coburg,105 Moreland Rd,3,h,812000,S,7.8,3,1,1,370,130,-37.7561,144.9718,Northern Metropolitan
1941,Coburg,107 Moreland Rd,3,h,766000,S,7.8,3,1,0,378,124,-37.7561,144.9716,Northern Metropolitan
1942,Coburg,109 Moreland Rd,3,h,825000,S,7.8,2,1,1,374,118,-37.7561,144.9715,Northern Metropolitan
1943,Coburg,2 Quarry Cct,4,h,1131000,S,7.8,4,2,2,494,300,-37.7359,144.9711,Northern Metropolitan
1944,Coburg,114 Reynard St,3,h,1064000,SP,7.8,3,2,1,417,178,-37.7478,144.9583,Northern Metropolitan
1945,Coburg,3/262 Reynard St,2,t,610000,PI,7.8,2,2,1,114,121,-37.7466,144.9482,Northern Metropolitan
1946,Coburg,60 Glengyle St,3,h,1210000,S,7.8,3,1,1,379,125,-37.7544,144.9764,Northern Metropolitan
1947,Coburg,8/6 McKay St,2,u,434000,S,7.8,2,1,1,0,80,-37.7405,144.9644,Northern Metropolitan
1948,Coburg,4/44 Victoria St,2,u,653000,SP,7.8,2,1,1,129,107,-37.7422,144.9606,Northern Metropolitan
1949,Coburg,2/118 Bruce St,3,t,640000,S,7.8,3,1,2,119,109,-37.7403,144.9491,Northern Metropolitan
1950,Coburg,31 Elizabeth St,2,h,820000,S,7.8,2,1,1,597,121,-37.7402,144.9807,Northern Metropolitan
1951,Coburg,7 Gladstone St,4,h,1250000,S,7.8,4,1,2,613,121,-37.7433,144.9762,Northern Metropolitan
1952,Coburg,21 Governors Rd,5,h,1335000,S,7.8,5,3,2,390,121,-37.7376,144.9726,Northern Metropolitan
1953,Coburg,56 The Grove,6,h,1900000,VB,7.8,6,2,2,1060,121,-37.7523,144.9725,Northern Metropolitan
1954,Coburg,5 Donne St,3,h,1090000,S,7.8,3,1,1,464,121,-37.753,144.9485,Northern Metropolitan
1955,Coburg,41 Service St,3,h,1130000,SP,7.8,3,1,2,735,127,-37.7379,144.9623,Northern Metropolitan
1956,Coburg,1 Sutherland St,4,h,1145000,S,7.8,4,2,2,480,121,-37.7402,144.9607,Northern Metropolitan
1957,Coburg,38 Budds St,2,t,657000,SP,7.8,2,1,2,138,121,-37.7427,144.9711,Northern Metropolitan
1958,Coburg,1e The Avenue,3,h,763000,S,7.8,3,2,1,107,110,-37.7517,144.963,Northern Metropolitan
1959,Coburg,53 Hawthorn St,2,h,903000,S,7.8,2,1,1,253,94,-37.7484,144.9521,Northern Metropolitan
1960,Coburg,4 Miller St,3,h,1000000,S,7.8,3,1,1,431,117,-37.75,144.9695,Northern Metropolitan
1961,Coburg,13 Shaftsbury St,4,h,1742000,SP,7.8,3,2,4,482,256,-37.7529,144.9534,Northern Metropolitan
1962,Coburg,12 Gordon St,4,h,865000,S,7.8,4,1,1,452,125,-37.7525,144.948,Northern Metropolitan
1963,Coburg,11/5 Industry La,2,u,485000,VB,7.8,2,2,1,0,96,-37.7367,144.9701,Northern Metropolitan
1964,Coburg,23 Berry St,3,h,1278000,S,7.8,3,2,3,405,156,-37.7464,144.959,Northern Metropolitan
1965,Coburg,4/93 Harding St,3,t,590000,VB,7.8,3,2,2,0,109,-37.7458,144.9751,Northern Metropolitan
1966,Coburg,45 Kerferd St,4,h,1000000,SP,7.8,4,2,1,381,121,-37.7337,144.9548,Northern Metropolitan
1967,Coburg,15/1 Manna Gum Ct,3,t,590000,PI,7.8,3,2,2,0,168,-37.7372,144.9764,Northern Metropolitan
1968,Coburg,3 Phillips St,3,h,1030000,S,7.8,3,1,1,404,121,-37.7504,144.9537,Northern Metropolitan
1969,Coburg,19 Audley St,4,h,1136000,S,7.8,4,3,1,420,146,-37.7501,144.962,Northern Metropolitan
1970,Coburg,13 Carron St,2,t,635000,S,7.8,2,1,1,97,95,-37.7516,144.9623,Northern Metropolitan
1971,Coburg,196 Ohea St,3,h,1061000,S,7.8,3,1,1,527,121,-37.7359,144.9502,Northern Metropolitan
1972,Coburg,9 Vincent St,4,h,1155000,S,7.8,4,1,2,370,121,-37.7431,144.956,Northern Metropolitan
1973,Coburg,6 Farm Rd,4,h,650000,PI,7.8,3,2,2,312,121,-37.7362,144.9714,Northern Metropolitan
1974,Coburg,89 Gordon St,3,h,1286000,S,7.8,3,2,2,435,121,-37.7477,144.9483,Northern Metropolitan
1975,Coburg,31 Hardwick St,3,h,885000,S,7.8,3,1,2,255,121,-37.7493,144.9701,Northern Metropolitan
1976,Coburg,13 Hudson St,4,h,1160000,PI,7.8,4,2,5,371,121,-37.7436,144.962,Northern Metropolitan
1977,Coburg,203 Munro St,4,h,1400000,S,7.8,4,1,1,856,189,-37.7432,144.9481,Northern Metropolitan
1978,Coburg,403/19 Pentridge Bvd,2,u,470000,SP,7.8,2,2,1,0,121,-37.7379,144.9683,Northern Metropolitan
1979,Coburg,8 Gilbert St,3,h,1260000,S,7.8,3,2,0,407,230,-37.7471,144.9579,Northern Metropolitan
1980,Coburg,1/33 Sheffield St,2,h,920000,SP,7.8,2,1,0,157,121,-37.7464,144.9676,Northern Metropolitan
1981,Coburg,52 Stawell St,3,h,841000,S,7.8,3,1,3,385,98,-37.734,144.9603,Northern Metropolitan
1982,Coburg,4/2 Vincent St,2,u,537500,S,7.8,2,1,1,0,73,-37.7435,144.9563,Northern Metropolitan
1983,Coburg,59 Moore St,2,h,1130000,S,7.8,2,1,2,520,121,-37.7543,144.9717,Northern Metropolitan
1984,Coburg,5/39 Service St,2,t,598000,S,7.8,2,1,1,108,100,-37.7379,144.9617,Northern Metropolitan
1985,Coburg,2 Walsh St,3,h,1120000,S,7.8,3,2,1,293,180,-37.7481,144.9663,Northern Metropolitan
1986,Coburg,24 Webb St,3,h,870000,S,7.8,3,1,1,371,100,-37.735,144.9558,Northern Metropolitan
1987,Coburg,27 Bruce St,3,h,680000,PI,7.8,2,1,2,462,72,-37.7448,144.9478,Northern Metropolitan
1988,Coburg,185 Moreland Rd,1,h,482500,S,7.8,1,1,1,108,121,-37.7554,144.9648,Northern Metropolitan
1989,Coburg,155 Nicholson St,3,h,825000,S,7.8,3,1,2,577,131,-37.7459,144.9773,Northern Metropolitan
1990,Coburg,11 Station St,3,h,725000,S,7.8,3,1,0,238,131,-37.7539,144.9612,Northern Metropolitan
1991,Coburg,144 The Avenue,4,h,1250000,VB,7.8,4,3,1,515,249,-37.7537,144.9766,Northern Metropolitan
1992,Coburg,2 Franklin St,2,h,1008000,S,7.8,2,1,3,457,89,-37.7505,144.9725,Northern Metropolitan
1993,Coburg,3/20 Loch St,2,t,599000,S,7.8,2,2,1,76,121,-37.7474,144.9621,Northern Metropolitan
1994,Coburg,50a Rennie St,2,h,860000,S,7.8,2,1,1,483,121,-37.7509,144.9696,Northern Metropolitan
1995,Coburg,1 Shaftsbury St,4,h,990000,SP,7.8,4,1,1,488,142,-37.7537,144.9532,Northern Metropolitan
1996,Coburg,3/30 Shaftsbury St,2,u,451000,S,7.8,2,1,1,0,72,-37.752,144.954,Northern Metropolitan
1997,Coburg,211 Bell St,2,h,635000,S,7.8,2,2,3,339,149,-37.7404,144.9559,Northern Metropolitan
1998,Coburg,15 Hardwick St,5,h,1020000,PI,7.8,5,2,4,381,286,-37.7492,144.969,Northern Metropolitan
1999,Coburg,6 Hardwick St,3,h,967000,S,7.8,3,1,1,169,121,-37.7494,144.9681,Northern Metropolitan
2000,Coburg,32A Kelson St,3,h,1025000,VB,7.8,3,1,3,336,112,-37.7408,144.9558,Northern Metropolitan
2001,Coburg,37 Kelson St,3,h,700000,SP,7.8,3,1,1,138,102,-37.7406,144.9555,Northern Metropolitan
2002,Coburg,48 Murray St,3,h,1130000,S,7.8,3,1,3,206,80,-37.7382,144.9563,Northern Metropolitan
2003,Coburg,25a Ohea St,3,h,835000,SA,7.8,3,1,2,385,121,-37.7376,144.9638,Northern Metropolitan
2004,Coburg,212 Reynard St,4,h,1075000,S,7.8,4,1,4,531,187,-37.7473,144.9528,Northern Metropolitan
2005,Coburg,96 Reynard St,3,h,845000,S,7.8,3,1,1,221,121,-37.748,144.9603,Northern Metropolitan
2006,Coburg,2/618 Sydney Rd,3,t,600000,S,7.8,3,1,1,102,95,-37.736,144.9665,Northern Metropolitan
2007,Coburg,185 The Avenue,4,h,1461000,S,7.8,4,2,2,571,121,-37.7535,144.9779,Northern Metropolitan
2008,Coburg,14 Rose St,4,h,1150000,PI,7.8,4,2,2,43,205,-37.7456,144.9469,Northern Metropolitan
2009,Coburg,3/19 Chandos St,2,u,515000,S,7.8,2,1,2,0,70,-37.7474,144.9608,Northern Metropolitan
2010,Coburg,124 Ohea St,3,h,770000,PI,7.8,4,1,2,408,121,-37.7366,144.9564,Northern Metropolitan
2011,Coburg,5/228 Reynard St,2,h,472000,S,7.8,2,1,1,500,69,-37.747,144.9515,Northern Metropolitan
2012,Coburg,32 Rose St,2,h,901000,S,7.8,2,1,1,545,107,-37.7445,144.9471,Northern Metropolitan
2013,Coburg,9 Sargood St,2,h,642000,S,7.8,2,1,0,167,121,-37.7477,144.9647,Northern Metropolitan
2014,Coburg,1/51 The Grove,2,h,605000,S,7.8,2,1,1,0,13,-37.7519,144.9721,Northern Metropolitan
2015,Coburg,3/117 Gordon St,3,t,687000,S,7.8,3,1,1,116,140,-37.7454,144.9487,Northern Metropolitan
2016,Coburg,100 Reynard St,4,h,975000,PI,7.8,4,2,2,307,203,-37.748,144.9602,Northern Metropolitan
2017,Coburg,28 Rodda St,3,h,985000,S,7.8,3,1,1,309,121,-37.7434,144.9697,Northern Metropolitan
2018,Coburg,38 Soudan St,3,h,835000,S,7.8,3,1,1,459,121,-37.7388,144.9529,Northern Metropolitan
2019,Coburg,11 Vincent St,3,h,951000,SP,7.8,3,2,0,342,121,-37.743,144.956,Northern Metropolitan
2020,Coburg,9 Beckley St,3,h,1370000,S,7.8,3,1,1,563,130,-37.7493,144.978,Northern Metropolitan
2021,Coburg,265 Bell St,2,h,700000,VB,7.8,2,1,2,381,92,-37.74,144.9516,Northern Metropolitan
2022,Coburg,2/44 Berry St,3,t,810000,S,7.8,3,2,1,213,131,-37.7461,144.9584,Northern Metropolitan
2023,Coburg,3/87 Gaffney St,2,u,445000,SP,7.8,2,1,1,0,121,-37.7336,144.9597,Northern Metropolitan
2024,Coburg,13 Kaye Ct,4,h,838000,S,7.8,4,1,1,576,147,-37.7369,144.9637,Northern Metropolitan
2025,Coburg,2 McPherson St,2,h,810000,S,7.8,2,1,1,370,121,-37.7489,144.9598,Northern Metropolitan
2026,Coburg,5 Saunders St,4,h,1150000,PI,7.8,4,1,2,633,164,-37.7531,144.9504,Northern Metropolitan
2027,Coburg,6 Younger St,4,h,931000,SP,7.8,3,1,1,412,160,-37.7432,144.9768,Northern Metropolitan
2028,Coburg,10/23 Baxter St,1,u,241000,S,7.8,1,1,1,0,62,-37.7463,144.9635,Northern Metropolitan
2029,Coburg,35 Campbell St,4,h,1331000,S,7.8,3,2,2,394,121,-37.7534,144.9679,Northern Metropolitan
2030,Coburg,40 Elizabeth St,1,h,1007000,SP,7.8,1,2,0,807,1,-37.7373,144.9825,Northern Metropolitan
2031,Coburg,29 Hardwick St,2,h,981000,S,7.8,2,1,1,263,114,-37.7493,144.97,Northern Metropolitan
2032,Coburg,18 Industry La,2,t,570000,S,7.8,2,1,1,0,86,-37.7367,144.9701,Northern Metropolitan
2033,Coburg,1/38 Victoria St,2,h,500000,S,7.8,2,1,1,113,70,-37.7424,144.961,Northern Metropolitan
2034,Coburg,12 Geake St,3,h,830000,PI,7.8,3,2,0,559,121,-37.7384,144.9617,Northern Metropolitan
2035,Coburg,136 Gordon St,3,h,1194500,S,7.8,2,1,2,537,121,-37.7443,144.9494,Northern Metropolitan
2036,Coburg,44 Quarry Cct,2,u,425000,S,7.8,2,2,1,0,121,-37.7363,144.9723,Northern Metropolitan
2037,Coburg,133 Rennie St,2,h,645000,SP,7.8,2,1,1,702,121,-37.7517,144.9795,Northern Metropolitan
2038,Coburg North,38B Livingstone St,4,h,895000,S,9.2,4,2,2,661,115,-37.7246,144.9828,Northern Metropolitan
2039,Coburg North,15 Ronald St,3,h,655000,SP,9.2,3,1,0,404,98,-37.7305,144.9803,Northern Metropolitan
2040,Coburg North,3/1 Headley St,3,t,631000,S,9.2,3,1,1,178,120,-37.7297,144.9645,Northern Metropolitan
2041,Coburg North,5/1 Headley St,2,t,600000,S,9.2,2,1,1,145,105,-37.7295,144.9641,Northern Metropolitan
2042,Coburg North,24 Newlands Rd,4,h,820000,SP,9.2,4,1,3,498,115,-37.7329,144.9721,Northern Metropolitan
2043,Coburg North,4 Pixel Cct,3,h,715000,SP,9.2,3,2,2,173,120,-37.7308,144.9832,Northern Metropolitan
2044,Coburg North,53 Ronald St,3,h,735000,SP,9.2,3,1,1,427,115,-37.7303,144.9773,Northern Metropolitan
2045,Coburg North,27 McMahons Rd,3,h,864000,S,9.2,3,1,2,565,115,-37.7283,144.969,Northern Metropolitan
2046,Coburg North,7 Manly Ct,3,h,700000,S,9.2,3,1,2,626,108,-37.7201,144.9696,Northern Metropolitan
2047,Coburg North,199 Elizabeth St,4,h,735000,SP,9.2,4,2,2,302,115,-37.7271,144.9842,Northern Metropolitan
2048,Coburg North,2b Rollo St,2,t,591000,S,9.2,2,1,1,0,86,-37.721,144.9527,Northern Metropolitan
2049,Coburg North,17 Mathieson St,3,h,860000,S,9.2,2,1,3,586,145,-37.7205,144.9659,Northern Metropolitan
2050,Coburg North,4 Sharp Gr,2,h,765000,S,9.2,2,1,2,563,116,-37.723,144.96,Northern Metropolitan
2051,Coburg North,13 Pixel Cct,3,h,625000,S,9.2,3,1,2,104,138,-37.7307,144.9826,Northern Metropolitan
2052,Coburg North,1 Boyne St,2,h,745000,SP,9.2,2,1,3,526,90,-37.732,144.9832,Northern Metropolitan
2053,Coburg North,19A Tilley St,4,h,1050000,PI,9.2,4,3,2,501,258,-37.7266,144.9823,Northern Metropolitan
2054,Coburg North,23 Goleen St,3,h,782000,S,9.2,3,1,3,576,115,-37.7269,144.9654,Northern Metropolitan
2055,Coburg North,17 Convent Ct,2,h,935000,S,9.2,2,1,2,833,107,-37.7297,144.9654,Northern Metropolitan
2056,Coburg North,9 Marama St,4,h,1009000,S,9.2,4,1,2,590,115,-37.7197,144.9585,Northern Metropolitan
2057,Coburg North,1 McDonnell Rd,2,h,820000,SP,9.2,2,1,4,629,120,-37.7276,144.9688,Northern Metropolitan
2058,Coburg North,5 Rollo St,3,h,780000,S,9.2,3,1,2,307,96,-37.7215,144.9533,Northern Metropolitan
2059,Coburg North,25 Williams Rd,3,h,707000,S,9.2,3,2,3,556,129,-37.7305,144.9605,Northern Metropolitan
2060,Coburg North,16 Smith St,3,h,772000,S,9.2,3,1,1,367,115,-37.728,144.963,Northern Metropolitan
2061,Coburg North,47 Boyne St,3,h,745000,S,9.2,3,1,3,473,115,-37.7316,144.9789,Northern Metropolitan
2062,Coburg North,2/26 Renown St,2,u,532500,S,9.2,2,1,1,168,115,-37.73,144.9629,Northern Metropolitan
2063,Coburg North,18 Ronald St,3,h,750000,S,9.2,3,2,2,310,115,-37.7305,144.9809,Northern Metropolitan
2064,Coburg North,3 Aperture St,3,h,815000,S,9.2,3,2,2,376,115,-37.7295,144.982,Northern Metropolitan
2065,Coburg North,127 Elizabeth St,3,h,637000,S,9.2,3,1,4,498,97,-37.7323,144.9833,Northern Metropolitan
2066,Coburg North,143 Elizabeth St,4,h,950000,S,9.2,4,2,2,298,231,-37.7308,144.9836,Northern Metropolitan
2067,Coburg North,2 Headley St,3,h,780000,S,9.2,3,1,2,677,115,-37.7297,144.9648,Northern Metropolitan
2068,Coburg North,3 Golf Rd,3,h,860000,PI,9.2,3,2,3,472,134,-37.734,144.9728,Northern Metropolitan
2069,Coburg North,27 Snapshot Dr,5,h,1172000,S,9.2,5,3,2,425,37,-37.7302,144.9816,Northern Metropolitan
2070,Coburg North,67 Boundary Rd,2,h,530000,S,9.2,2,1,1,332,115,-37.7187,144.9564,Northern Metropolitan
2071,Coburg North,203b Elizabeth St,2,t,570000,S,9.2,2,2,2,186,115,-37.7263,144.9843,Northern Metropolitan
2072,Coburg North,146 Elizabeth St,3,h,2000000,S,9.2,4,1,1,973,115,-37.7284,144.9843,Northern Metropolitan
2073,Coburg North,64 Elizabeth St,3,h,650000,SP,9.2,3,1,1,407,95,-37.7351,144.9833,Northern Metropolitan
2074,Coburg North,24 Norris St,4,h,792000,SP,9.2,4,2,1,320,131,-37.7242,144.9612,Northern Metropolitan
2075,Coburg North,45 Shorts Rd,3,h,720000,S,9.2,3,1,2,499,105,-37.7236,144.9576,Northern Metropolitan
2076,Coburg North,2 Carr St,3,h,970000,S,9.2,3,1,2,575,129,-37.7307,144.9704,Northern Metropolitan
2077,Collingwood,69 Hotham St,2,t,750000,S,1.6,2,1,1,115,90.5,-37.7968,144.9891,Northern Metropolitan
2078,Collingwood,130 Keele St,2,h,890000,S,1.6,2,1,1,178,70,-37.7974,144.9915,Northern Metropolitan
2079,Collingwood,10/79 Oxford St,2,u,1260000,S,1.6,2,1,1,0,129,-37.8042,144.9845,Northern Metropolitan
2080,Collingwood,2/79 Oxford St,2,u,855000,S,1.6,2,1,1,2886,122,-37.8042,144.9845,Northern Metropolitan
2081,Collingwood,20 Hotham St,3,h,1260000,S,1.6,3,1,0,167,90.5,-37.7962,144.9866,Northern Metropolitan
2082,Collingwood,65B Hotham St,2,h,1320000,S,1.6,2,2,1,0,90.5,-37.7969,144.9885,Northern Metropolitan
2083,Collingwood,93 Hotham St,2,h,1430000,S,1.6,2,1,0,231,90.5,-37.7969,144.9905,Northern Metropolitan
2084,Collingwood,15/18 Islington St,3,t,1125000,SP,1.6,3,2,2,0,151,-37.8083,144.9908,Northern Metropolitan
2085,Collingwood,4/170 Oxford St,3,u,950000,S,1.6,3,2,1,15900,90.5,-37.8035,144.985,Northern Metropolitan
2086,Collingwood,6/78 Oxford St,2,u,910000,S,1.6,2,1,1,0,97,-37.8035,144.985,Northern Metropolitan
2087,Collingwood,9/22 Stanley St,1,u,452000,SP,1.6,1,1,1,816,53,-37.802,144.9848,Northern Metropolitan
2088,Collingwood,306/40 Stanley St,1,u,440000,VB,1.6,1,1,1,2773,90.5,-37.802,144.9854,Northern Metropolitan
2089,Collingwood,110/3 Hoddle St,1,u,415000,SP,1.6,1,1,1,3701,62,-37.809,144.9911,Northern Metropolitan
2090,Collingwood,20 Emma St,2,h,1015000,S,1.6,2,1,0,117,90.5,-37.7948,144.9861,Northern Metropolitan
2091,Collingwood,307/11 Hoddle St,1,u,372000,SP,1.6,1,1,1,0,65,-37.809,144.9911,Northern Metropolitan
2092,Collingwood,5/77 Little Oxford St,3,u,1326000,S,1.6,3,2,1,0,190,-37.8032,144.9842,Northern Metropolitan
2093,Collingwood,130 Perry St,3,t,910000,S,1.6,3,1,1,171,90.5,-37.8006,144.9925,Northern Metropolitan
2094,Collingwood,1/79 Oxford St,2,h,1230000,S,1.6,2,2,1,0,153,-37.8042,144.9845,Northern Metropolitan
2095,Collingwood,382 Wellington St,2,h,855000,S,1.6,2,1,0,130,80,-37.7953,144.9882,Northern Metropolitan
2096,Collingwood,4/13 Alexander St,1,u,457000,S,1.6,1,1,1,406,49,-37.796,144.9911,Northern Metropolitan
2097,Collingwood,1/60 Budd St,3,t,897500,S,1.6,3,2,1,82,82,-37.7961,144.9873,Northern Metropolitan
